statefp,state_name,X,Y,shapeid
02,Alaska,-172.980222,52.064049,021411
02,Alaska,-173.169557,52.04384999999999,021411
02,Alaska,-173.39397,52.028673999999995,021411
02,Alaska,-173.513047,52.02530999999999,021411
02,Alaska,-173.695316,52.055319,021411
02,Alaska,-173.820692,52.043312,021411
02,Alaska,-173.901075,52.049434999999995,021411
02,Alaska,-174.09983599999998,52.072078,021411
02,Alaska,-174.278279,52.089489,021411
02,Alaska,-174.38266099999998,52.081658,021411
02,Alaska,-174.408693,52.012811,021411
02,Alaska,-174.556278,52.036733,021411
02,Alaska,-174.736592,52.007307999999995,021411
02,Alaska,-174.892306,52.019687,021411
02,Alaska,-175.014807,52.007000000000005,021411
02,Alaska,-175.15567299999998,52.011511999999996,021411
02,Alaska,-175.32332199999996,52.007487999999995,021411
02,Alaska,-175.30155599999998,52.055602,021411
02,Alaska,-176.95012799999998,51.686719,021421
02,Alaska,-176.91708799999998,51.797016,021421
02,Alaska,-176.78188899999998,51.832373,021421
02,Alaska,-176.762478,51.867878,021421
02,Alaska,-176.810433,51.927088999999995,021421
02,Alaska,-176.77402299999997,51.965894999999996,021421
02,Alaska,-176.698771,51.964453999999996,021421
02,Alaska,-176.579975,52.003237999999996,021421
02,Alaska,-176.549119,51.95556099999999,021421
02,Alaska,-176.554661,51.909834,021421
02,Alaska,-176.57638099999997,51.842275,021421
02,Alaska,-176.43167299999996,51.861169,021421
02,Alaska,-176.31157299999998,51.87246299999999,021421
02,Alaska,-176.173871,51.882449,021421
02,Alaska,-176.168643,51.94802499999999,021421
02,Alaska,-176.183023,51.998903999999996,021421
02,Alaska,-176.21118799999996,52.064706,021421
02,Alaska,-176.14951,52.11757,021421
02,Alaska,-176.055983,52.109469,021421
02,Alaska,-176.007589,52.066227999999995,021421
02,Alaska,-175.887514,51.995141999999994,021421
02,Alaska,-175.80784799999998,51.989664999999995,021421
02,Alaska,-175.66427399999998,51.993862,021421
02,Alaska,-175.45047,52.012741999999996,021421
02,Alaska,-175.424859,51.972331999999994,021421
02,Alaska,-175.639739,51.933645,021421
02,Alaska,-175.78911799999997,51.919323,021421
02,Alaska,-175.96304099999998,51.84625299999999,021421
02,Alaska,-175.998464,51.80154199999999,021421
02,Alaska,-176.158185,51.768901,021421
02,Alaska,-176.28992099999996,51.741678,021421
02,Alaska,-176.46704999999997,51.726668,021421
02,Alaska,-176.543948,51.698719,021421
02,Alaska,-176.656005,51.658305999999996,021421
02,Alaska,-176.71542399999998,51.620422,021421
02,Alaska,-176.809,51.616234999999996,021421
02,Alaska,-176.93891699999998,51.59098199999999,021421
02,Alaska,-176.987383,51.606871999999996,021421
02,Alaska,-176.95012799999998,51.686719,021421
02,Alaska,-177.67011899999997,51.743381,021431
02,Alaska,-177.492124,51.77030599999999,021431
02,Alaska,-177.313149,51.778223,021431
02,Alaska,-177.22817700000002,51.803782999999996,021431
02,Alaska,-177.19953900000002,51.91023899999999,021431
02,Alaska,-177.18127099999995,51.94316699999999,021431
02,Alaska,-177.099266,51.936119,021431
02,Alaska,-177.04509000000002,51.898604999999996,021431
02,Alaska,-177.098661,51.829646999999994,021431
02,Alaska,-177.105188,51.719333,021431
02,Alaska,-177.18993999999998,51.69721699999999,021431
02,Alaska,-177.275121,51.68051,021431
02,Alaska,-177.34801,51.696512999999996,021431
02,Alaska,-177.483959,51.682278,021431
02,Alaska,-177.651386,51.653603999999994,021431
02,Alaska,-177.70780200000002,51.703267999999994,021431
02,Alaska,-177.67011899999997,51.743381,021431
02,Alaska,-178.19708999999997,51.905463999999995,021441
02,Alaska,-178.090632,51.919399,021441
02,Alaska,-177.952094,51.915347999999994,021441
02,Alaska,-177.887423,51.85089,021441
02,Alaska,-177.757429,51.847041999999995,021441
02,Alaska,-177.615311,51.85508,021441
02,Alaska,-177.64927799999998,51.801851,021441
02,Alaska,-177.755022,51.772833999999996,021441
02,Alaska,-177.82752399999998,51.712086,021441
02,Alaska,-177.86795999999998,51.679373999999996,021441
02,Alaska,-177.90918499999998,51.596671,021441
02,Alaska,-178.04566,51.63006199999999,021441
02,Alaska,-178.117864,51.677831,021441
02,Alaska,-178.05479799999998,51.704767999999994,021441
02,Alaska,-177.98163,51.715616999999995,021441
02,Alaska,-177.99527199999997,51.781535,021441
02,Alaska,-178.086074,51.808046999999995,021441
02,Alaska,-178.224129,51.86488099999999,021441
02,Alaska,-178.19708999999997,51.905463999999995,021441
02,Alaska,-178.889347,51.570352,021451
02,Alaska,-178.678149,51.62601,021451
02,Alaska,-178.55147499999998,51.61017499999999,021451
02,Alaska,-178.584789,51.56385999999999,021451
02,Alaska,-178.73458499999998,51.542325999999996,021451
02,Alaska,-178.825956,51.547084999999996,021451
02,Alaska,-178.889347,51.570352,021451
02,Alaska,-178.876843,51.837917,021461
02,Alaska,-178.779657,51.851547,021461
02,Alaska,-178.73335500000002,51.78394699999999,021461
02,Alaska,-178.792409,51.746071,021461
02,Alaska,-178.895958,51.779219,021461
02,Alaska,-178.876843,51.837917,021461
02,Alaska,-179.17426499999996,51.27905699999999,021471
02,Alaska,-178.995591,51.41448399999999,021471
02,Alaska,-178.926874,51.38364,021471
02,Alaska,-178.908883,51.340582,021471
02,Alaska,-179.07231999999996,51.250963,021471
02,Alaska,-179.12685599999998,51.219862,021471
02,Alaska,-179.17426499999996,51.27905699999999,021471
06,California,-118.59396899999999,33.467197999999996,06111
06,California,-118.48478499999999,33.487483,06111
06,California,-118.37032299999998,33.409285,06111
06,California,-118.286261,33.351462999999995,06111
06,California,-118.32524399999998,33.299075,06111
06,California,-118.37476800000002,33.32006499999999,06111
06,California,-118.46536799999998,33.326056,06111
06,California,-118.482609,33.369914,06111
06,California,-118.563442,33.434381,06111
06,California,-118.59396899999999,33.467197999999996,06111
06,California,-118.594033,33.035951,06121
06,California,-118.54006899999999,32.980933,06121
06,California,-118.44677099999998,32.895424,06121
06,California,-118.353504,32.821962,06121
06,California,-118.425634,32.800595,06121
06,California,-118.487908,32.84459,06121
06,California,-118.581513,32.931672,06121
06,California,-118.641578,33.017129,06121
06,California,-118.594033,33.035951,06121
06,California,-119.578942,33.278628,06131
06,California,-119.51048899999999,33.307269,06131
06,California,-119.427171,33.266023,06131
06,California,-119.42955899999998,33.228167,06131
06,California,-119.464725,33.215432,06131
06,California,-119.545872,33.233405999999995,06131
06,California,-119.578942,33.278628,06131
06,California,-119.91621599999999,34.058351,06141
06,California,-119.857304,34.071298,06141
06,California,-119.739472,34.04929899999999,06141
06,California,-119.56670000000001,34.05345199999999,06141
06,California,-119.47073665694401,34.053996622104,06141
06,California,-119.442654,34.054156,06141
06,California,-119.364214,34.050793999999996,06141
06,California,-119.363065,34.000548,06141
06,California,-119.39158699999999,33.994636,06141
06,California,-119.48771955738201,33.996515154389286,06141
06,California,-119.55447199999999,33.99782,06141
06,California,-119.66282499999998,33.985889,06141
06,California,-119.721206,33.959582999999995,06141
06,California,-119.79593799999999,33.962928999999995,06141
06,California,-119.873358,33.980374999999995,06141
06,California,-119.876916,34.023527,06141
06,California,-119.91621599999999,34.058351,06141
06,California,-120.368278,34.076465,06151
06,California,-120.24248,34.057172,06151
06,California,-120.135853,34.026087,06151
06,California,-120.05510699999999,34.03772899999999,06151
06,California,-119.984316,33.983948,06151
06,California,-119.973691,33.942481,06151
06,California,-120.049682,33.914563,06151
06,California,-120.121817,33.89571199999999,06151
06,California,-120.17904899999998,33.927994,06151
06,California,-120.200085,33.956904,06151
06,California,-120.36483999999999,33.991780999999996,06151
06,California,-120.454134,34.028081,06151
06,California,-120.368278,34.076465,06151
06,California,-124.387023,40.504954,06161
06,California,-124.30135499999999,40.659642999999996,06161
06,California,-124.17671499999999,40.843618,06161
06,California,-124.11814699999998,40.989263,06161
06,California,-124.125448,41.048504,06161
06,California,-124.154513,41.087159,06161
06,California,-124.163988,41.138675,06161
06,California,-124.12267699999998,41.189726,06161
06,California,-124.092284,41.287695,06161
06,California,-124.06307599999998,41.439578999999995,06161
06,California,-124.067473659422,41.464736188490896,06161
06,California,-124.08198700000001,41.547761,06161
06,California,-124.11603700000002,41.628848999999995,06161
06,California,-124.143479,41.709284,06161
06,California,-124.154246,41.728801,06161
06,California,-124.19104,41.736079,06161
06,California,-124.24502699999998,41.792300000000004,06161
06,California,-124.21959199999999,41.84643199999999,06161
06,California,-124.203402,41.940963999999994,06161
06,California,-124.21160499999999,41.99846,06161
06,California,-124.00118800000001,41.996145999999996,06161
06,California,-123.822037598588,41.995620816947,06161
06,California,-123.656998,41.995137,06161
06,California,-123.51911283680401,41.9991725180329,06161
06,California,-123.43477000000001,42.001641,06161
06,California,-123.34756199999998,41.999108,06161
06,California,-123.23100126057801,42.004970062256,06161
06,California,-123.14595899999999,42.00924699999999,06161
06,California,-123.04525399999999,42.00304899999999,06161
06,California,-122.80008,42.004070999999996,06161
06,California,-122.50113499999999,42.00845999999999,06161
06,California,-122.289749096157,42.007764730496596,06161
06,California,-122.28952699999998,42.007763999999995,06161
06,California,-122.101922,42.005766,06161
06,California,-121.846712,42.00307,06161
06,California,-121.67534799999999,42.000350999999995,06161
06,California,-121.447539998048,41.997190033272595,06161
06,California,-121.43961,41.99708,06161
06,California,-121.25109900000001,41.997569999999996,06161
06,California,-121.035195,41.993323,06161
06,California,-120.879925710236,41.9934832599849,06161
06,California,-120.692219,41.993677,06161
06,California,-120.50106900000002,41.993784999999995,06161
06,California,-120.181563,41.994588,06161
06,California,-119.99916800000001,41.99454,06161
06,California,-119.999276,41.874891,06161
06,California,-119.99827999999998,41.61876499999999,06161
06,California,-119.999866,41.183974,06161
06,California,-119.999231,40.865899,06161
06,California,-119.997533,40.720991999999995,06161
06,California,-119.996155,40.32125,06161
06,California,-119.99712399999999,40.126363,06161
06,California,-119.99763399999999,39.956505,06161
06,California,-119.999935448085,39.7224069247242,06161
06,California,-120.00174,39.538852,06161
06,California,-120.003028919657,39.4450457761605,06161
06,California,-120.004795512304,39.316475011958495,06161
06,California,-120.005142,39.29125799999999,06161
06,California,-120.003364028833,39.1656267640688,06161
06,California,-120.002614842913,39.112689374095794,06161
06,California,-120.001975250867,39.0674958744683,06161
06,California,-120.001014,38.999573999999996,06161
06,California,-119.90431499999998,38.933324,06161
06,California,-119.587679,38.714734,06161
06,California,-119.58540614483901,38.713150900671195,06161
06,California,-119.32870452107599,38.5343519277975,06161
06,California,-119.27926199999999,38.499914,06161
06,California,-119.15722610087201,38.4143919717613,06161
06,California,-118.949673,38.26894,06161
06,California,-118.500958,37.949019,06161
06,California,-118.427995325157,37.8962242809098,06161
06,California,-118.022181,37.602582999999996,06161
06,California,-117.833504044144,37.464938766244494,06161
06,California,-117.68061,37.353398999999996,06161
06,California,-117.24491700000002,37.030243999999996,06161
06,California,-117.16600056403101,36.9712075385903,06161
06,California,-117.000895,36.847694,06161
06,California,-116.48823300000001,36.459097,06161
06,California,-116.37587500000001,36.372561999999995,06161
06,California,-116.09360099999999,36.155805,06161
06,California,-115.89297499999999,35.99996699999999,06161
06,California,-115.846113922762,35.9635526731109,06161
06,California,-115.64803201962499,35.8096292126029,06161
06,California,-115.647683,35.809357999999996,06161
06,California,-115.40453699999999,35.617605,06161
06,California,-115.303743,35.538207,06161
06,California,-115.160068,35.424129,06161
06,California,-115.043812,35.332012,06161
06,California,-114.80424899999998,35.139689,06161
06,California,-114.63348699999999,35.001857,06161
06,California,-114.629769,34.943039999999996,06161
06,California,-114.63438199999999,34.87288999999999,06161
06,California,-114.576452,34.8153,06161
06,California,-114.490971,34.724847999999994,06161
06,California,-114.465246,34.691202,06161
06,California,-114.422382,34.580711,06161
06,California,-114.378223,34.516521,06161
06,California,-114.378852,34.450376,06161
06,California,-114.335372,34.450038,06161
06,California,-114.26431699999999,34.401329,06161
06,California,-114.172845,34.344978999999995,06161
06,California,-114.14093,34.305918999999996,06161
06,California,-114.14081715128,34.3031275138817,06161
06,California,-114.139055,34.259538,06161
06,California,-114.17805,34.23996899999999,06161
06,California,-114.229715,34.186928,06161
06,California,-114.292806,34.166725,06161
06,California,-114.348052,34.134457999999995,06161
06,California,-114.405941,34.11154,06161
06,California,-114.428026,34.092787,06161
06,California,-114.43009113852001,34.078931406279494,06161
06,California,-114.43550399999998,34.042615,06161
06,California,-114.454807,34.010968,06161
06,California,-114.509568,33.957263999999995,06161
06,California,-114.534987,33.928498999999995,06161
06,California,-114.508708,33.900639999999996,06161
06,California,-114.505638,33.864276,06161
06,California,-114.52046499999999,33.827777999999995,06161
06,California,-114.50486299999999,33.760464999999996,06161
06,California,-114.496565,33.719155,06161
06,California,-114.504993,33.693022,06161
06,California,-114.525201,33.661583,06161
06,California,-114.529186,33.606649999999995,06161
06,California,-114.524599,33.552231,06161
06,California,-114.59728300000002,33.490653,06161
06,California,-114.62914651818899,33.43354499999979,06161
06,California,-114.635183,33.422726,06161
06,California,-114.673901,33.418299,06161
06,California,-114.72528199999998,33.405048,06161
06,California,-114.70734799999998,33.376628,06161
06,California,-114.707962,33.323420999999996,06161
06,California,-114.723259,33.288078999999996,06161
06,California,-114.67449100000002,33.255596999999995,06161
06,California,-114.678097,33.2303,06161
06,California,-114.679359,33.159518999999996,06161
06,California,-114.706175,33.105335,06161
06,California,-114.670803,33.037984,06161
06,California,-114.62829299999999,33.03105199999999,06161
06,California,-114.575161,33.036542,06161
06,California,-114.517066790281,33.0246287635685,06161
06,California,-114.511343,33.023455,06161
06,California,-114.481315,32.972063999999996,06161
06,California,-114.47664,32.923628,06161
06,California,-114.463127,32.901883999999995,06161
06,California,-114.468971,32.845155,06161
06,California,-114.531746,32.782503,06161
06,California,-114.570675,32.747417,06161
06,California,-114.617386523962,32.7410527731766,06161
06,California,-114.667493,32.734226,06161
06,California,-114.70571699999999,32.741581,06161
06,California,-114.71963300000002,32.718762999999996,06161
06,California,-115.00080199999998,32.699676,06161
06,California,-115.465164,32.667100000000005,06161
06,California,-116.04662,32.623353,06161
06,California,-116.10617888905001,32.6185781426356,06161
06,California,-116.540643,32.583746999999995,06161
06,California,-116.62704999999998,32.576260999999995,06161
06,California,-116.857154,32.557459,06161
06,California,-117.12486200000001,32.534155999999996,06161
06,California,-117.13203895573801,32.585601187382096,06161
06,California,-117.136664,32.618753999999996,06161
06,California,-117.16886599999998,32.671952,06161
06,California,-117.17719654845001,32.6769976233918,06161
06,California,-117.196767,32.688851,06161
06,California,-117.246069,32.669351999999996,06161
06,California,-117.25516899999998,32.700050999999995,06161
06,California,-117.25496999999999,32.786947999999995,06161
06,California,-117.28097100000001,32.822247,06161
06,California,-117.28217000000001,32.839546999999996,06161
06,California,-117.27386999999999,32.851447,06161
06,California,-117.26290499999999,32.84934899999999,06161
06,California,-117.25617,32.859446999999996,06161
06,California,-117.256160535149,32.8596735941017,06161
06,California,-117.25447,32.900146,06161
06,California,-117.272139427178,32.9755245825488,06161
06,California,-117.28076999999999,33.012343,06161
06,California,-117.315278,33.093503999999996,06161
06,California,-117.36257199999999,33.168437,06161
06,California,-117.44558299999998,33.268516999999996,06161
06,California,-117.547693,33.365491,06161
06,California,-117.59587999999998,33.386629,06161
06,California,-117.596188685737,33.3869649943199,06161
06,California,-117.64558199999999,33.440728,06161
06,California,-117.715349,33.460556,06161
06,California,-117.726486,33.483427,06161
06,California,-117.73225829761401,33.4879550239786,06161
06,California,-117.81418799999999,33.552223999999995,06161
06,California,-117.840289,33.573523,06161
06,California,-117.92709100000002,33.605520999999996,06161
06,California,-118.000593,33.654319,06161
06,California,-118.08889599999999,33.729817,06161
06,California,-118.11507672288201,33.743803322895,06161
06,California,-118.132698,33.75321699999999,06161
06,California,-118.1837,33.736118,06161
06,California,-118.231926185873,33.71529546782749,06161
06,California,-118.258687,33.703740999999994,06161
06,California,-118.317205,33.712818,06161
06,California,-118.333295892977,33.7211848352577,06161
06,California,-118.354705,33.732317,06161
06,California,-118.396606,33.735917,06161
06,California,-118.42840699999999,33.774715,06161
06,California,-118.394307,33.804314999999995,06161
06,California,-118.41270799999998,33.883913,06161
06,California,-118.460611,33.969111,06161
06,California,-118.51951399999999,34.027509,06161
06,California,-118.603572,34.039048,06161
06,California,-118.679366,34.033255,06161
06,California,-118.744952,34.032103,06161
06,California,-118.805114,34.001239,06161
06,California,-118.85465299999998,34.034214999999996,06161
06,California,-118.944479511459,34.046738953351,06161
06,California,-118.95472199999999,34.04816699999999,06161
06,California,-119.06995899999998,34.090469999999996,06161
06,California,-119.10978399999998,34.094566,06161
06,California,-119.22774299999999,34.161728,06161
06,California,-119.257043,34.213304,06161
06,California,-119.27014399999999,34.252902999999996,06161
06,California,-119.27661425185899,34.2563404250143,06161
06,California,-119.31303399999999,34.275689,06161
06,California,-119.37577999999998,34.321118,06161
06,California,-119.46103599999999,34.374064,06161
06,California,-119.477946706724,34.378837558775594,06161
06,California,-119.53695699999999,34.395495,06161
06,California,-119.616862,34.420995,06161
06,California,-119.68466599999998,34.408297,06161
06,California,-119.709067,34.395396999999996,06161
06,California,-119.78587100000001,34.415997,06161
06,California,-119.835771,34.415796,06161
06,California,-119.873971,34.408795,06161
06,California,-119.97195099999999,34.444641,06161
06,California,-120.05068199999998,34.461650999999996,06161
06,California,-120.141165,34.473405,06161
06,California,-120.29505099999999,34.47062299999999,06161
06,California,-120.451425,34.447094,06161
06,California,-120.511421,34.522953,06161
06,California,-120.550092,34.542794,06161
06,California,-120.581293,34.556959,06161
06,California,-120.622575,34.554017,06161
06,California,-120.64573899999999,34.581035,06161
06,California,-120.60196999999998,34.692094999999995,06161
06,California,-120.614852,34.730709,06161
06,California,-120.62631999999998,34.738071999999995,06161
06,California,-120.61026599999998,34.85818,06161
06,California,-120.67083499999998,34.904115,06161
06,California,-120.65030521184,34.975166302268704,06161
06,California,-120.63356999999999,35.033085,06161
06,California,-120.629583,35.078362,06161
06,California,-120.63578699999998,35.123805,06161
06,California,-120.67507399999998,35.153061,06161
06,California,-120.714185,35.175998,06161
06,California,-120.75608599999998,35.160458999999996,06161
06,California,-120.84667400000001,35.204429,06161
06,California,-120.89678999999998,35.247876999999995,06161
06,California,-120.87956999999999,35.294184,06161
06,California,-120.862133,35.36076299999999,06161
06,California,-120.88475700000001,35.430195999999995,06161
06,California,-120.95586299999998,35.453742999999996,06161
06,California,-121.003359,35.46070999999999,06161
06,California,-121.11424,35.57172,06161
06,California,-121.16671199999999,35.635399,06161
06,California,-121.272322,35.666711,06161
06,California,-121.314632,35.71331,06161
06,California,-121.332449,35.783106,06161
06,California,-121.347053956004,35.7951862038146,06161
06,California,-121.406823,35.844623,06161
06,California,-121.46226399999999,35.885618,06161
06,California,-121.48620000000001,35.970348,06161
06,California,-121.53187599999998,36.014368,06161
06,California,-121.574602,36.025155999999996,06161
06,California,-121.62200899999999,36.099695,06161
06,California,-121.680145,36.165818,06161
06,California,-121.779851,36.227407,06161
06,California,-121.82642499999999,36.241859999999996,06161
06,California,-121.888491,36.30281,06161
06,California,-121.90319499999998,36.393603,06161
06,California,-121.94160000000001,36.485602,06161
06,California,-121.970427,36.582754,06161
06,California,-121.92386599999999,36.634558999999996,06161
06,California,-121.860604,36.611135999999995,06161
06,California,-121.81446199999999,36.682857999999996,06161
06,California,-121.796826,36.777543,06161
06,California,-121.791544,36.815186,06161
06,California,-121.81273242676201,36.8500494437455,06161
06,California,-121.862266,36.931551999999996,06161
06,California,-121.906468,36.96895,06161
06,California,-121.95167000000001,36.97145,06161
06,California,-122.027174,36.95114999999999,06161
06,California,-122.06731672905998,36.9535956897314,06161
06,California,-122.105976,36.955951,06161
06,California,-122.20618000000002,37.013949,06161
06,California,-122.260481,37.072548,06161
06,California,-122.28488199999998,37.101746999999996,06161
06,California,-122.29431019191301,37.105141386718,06161
06,California,-122.32297099999998,37.11546,06161
06,California,-122.34402899999999,37.144099,06161
06,California,-122.39706499999998,37.187249,06161
06,California,-122.418452,37.248521,06161
06,California,-122.405590143901,37.3149650377439,06161
06,California,-122.40132299999998,37.337008999999995,06161
06,California,-122.40925799999998,37.374804999999995,06161
06,California,-122.44368699999998,37.435941,06161
06,California,-122.445987,37.461541,06161
06,California,-122.49378899999998,37.492340999999996,06161
06,California,-122.516689,37.52133999999999,06161
06,California,-122.518088,37.57613799999999,06161
06,California,-122.496786,37.612136,06161
06,California,-122.49678399999999,37.686433,06161
06,California,-122.50067801908301,37.708132568017895,06161
06,California,-122.50560125134501,37.7355674652407,06161
06,California,-122.51198299999999,37.77113,06161
06,California,-122.465396,37.800878999999995,06161
06,California,-122.39813899999999,37.805629999999994,06161
06,California,-122.385323,37.790724,06161
06,California,-122.37646199999999,37.738558,06161
06,California,-122.356784,37.729504999999996,06161
06,California,-122.36174900000002,37.71501,06161
06,California,-122.389826876588,37.708331,06161
06,California,-122.39319,37.707530999999996,06161
06,California,-122.36021899999999,37.592501,06161
06,California,-122.24437199999998,37.55814,06161
06,California,-122.16844900000001,37.504143,06161
06,California,-122.129199702224,37.5213219985908,06161
06,California,-122.111998,37.528850999999996,06161
06,California,-122.14439600000001,37.581866,06161
06,California,-122.15290499999999,37.640771,06161
06,California,-122.16280251946199,37.667273013369694,06161
06,California,-122.163049,37.667933,06161
06,California,-122.21377399999999,37.698695,06161
06,California,-122.24980999999998,37.726406,06161
06,California,-122.252452,37.755129,06161
06,California,-122.312974,37.777243999999996,06161
06,California,-122.33371099999998,37.809796999999996,06161
06,California,-122.30393099999999,37.830087,06161
06,California,-122.32871428740701,37.8938323463208,06161
06,California,-122.33452999999999,37.908791,06161
06,California,-122.378709,37.90519099999999,06161
06,California,-122.42525799999999,37.955672,06161
06,California,-122.367582,37.978168,06161
06,California,-122.36889099999998,38.007948,06161
06,California,-122.34280385218801,38.0092538777817,06161
06,California,-122.32170599999999,38.01031,06161
06,California,-122.26286099999999,38.051473,06161
06,California,-122.26932005491699,38.06037449753119,06161
06,California,-122.301804,38.105142,06161
06,California,-122.39358799999998,38.143449,06161
06,California,-122.397581230624,38.14200359725329,06161
06,California,-122.48849963925903,38.1090944743082,06161
06,California,-122.491283,38.108087,06161
06,California,-122.499465,38.032165,06161
06,California,-122.452995,37.99616699999999,06161
06,California,-122.488665,37.966713999999996,06161
06,California,-122.486375,37.921881,06161
06,California,-122.448413,37.893409999999996,06161
06,California,-122.41847,37.852720999999995,06161
06,California,-122.48348299999999,37.82672799999999,06161
06,California,-122.53728499999998,37.830328,06161
06,California,-122.60129000000002,37.875126,06161
06,California,-122.678474,37.906604,06161
06,California,-122.70264,37.89382,06161
06,California,-122.75460599999998,37.935527,06161
06,California,-122.79740499999998,37.976656999999996,06161
06,California,-122.856573,38.016717,06161
06,California,-122.939711,38.031907999999994,06161
06,California,-122.97438999999999,37.992429,06161
06,California,-123.01153300000001,38.003437999999996,06161
06,California,-122.96088899999998,38.112961999999996,06161
06,California,-122.953629,38.17567,06161
06,California,-122.987149,38.237538,06161
06,California,-122.98631900000001,38.273164,06161
06,California,-123.003146477056,38.2957052387145,06161
06,California,-123.004122,38.29701199999999,06161
06,California,-123.05350399999999,38.299385,06161
06,California,-123.068437,38.33521,06161
06,California,-123.085572,38.390525,06161
06,California,-123.166428,38.474947,06161
06,California,-123.249797,38.511044999999996,06161
06,California,-123.33189899999998,38.565542,06161
06,California,-123.349612,38.596804999999996,06161
06,California,-123.441774,38.699743999999995,06161
06,California,-123.51478399999998,38.741966,06161
06,California,-123.54092201163401,38.76765621603929,06161
06,California,-123.57198700000001,38.798189,06161
06,California,-123.63863699999999,38.843865,06161
06,California,-123.65984599999999,38.87252899999999,06161
06,California,-123.71053999999998,38.91323,06161
06,California,-123.73289199999999,38.954994,06161
06,California,-123.69074,39.021293,06161
06,California,-123.72150500000001,39.12532699999999,06161
06,California,-123.765891,39.193657,06161
06,California,-123.79899100000002,39.271355,06161
06,California,-123.82533100000002,39.360814,06161
06,California,-123.81469,39.446538,06161
06,California,-123.76647499999999,39.552803,06161
06,California,-123.78232200000001,39.621486,06161
06,California,-123.79265899999999,39.68412199999999,06161
06,California,-123.82954499999998,39.72307099999999,06161
06,California,-123.85171400000002,39.832041,06161
06,California,-123.907664,39.863028,06161
06,California,-123.95495199999998,39.922373,06161
06,California,-124.02520517453003,40.001299341669004,06161
06,California,-124.035904,40.013318999999996,06161
06,California,-124.068908,40.021307,06161
06,California,-124.08708599999999,40.078441999999995,06161
06,California,-124.139952,40.11635,06161
06,California,-124.187874,40.130542,06161
06,California,-124.25840500000001,40.184277,06161
06,California,-124.34307,40.243978999999996,06161
06,California,-124.363414,40.260974,06161
06,California,-124.35312399999998,40.331424999999996,06161
06,California,-124.365357,40.374855,06161
06,California,-124.409591,40.438075999999995,06161
06,California,-124.387023,40.504954,06161
11,District of Columbia,-77.11975899999999,38.934343,11111
11,District of Columbia,-77.041018,38.995548,11111
11,District of Columbia,-77.002546244247,38.9655317004459,11111
11,District of Columbia,-76.909393,38.89285199999999,11111
11,District of Columbia,-76.979497,38.837812,11111
11,District of Columbia,-77.039006,38.79164499999999,11111
11,District of Columbia,-77.03906635676469,38.8412718895186,11111
11,District of Columbia,-77.03909899999998,38.86811199999999,11111
11,District of Columbia,-77.09020000000001,38.904211,11111
11,District of Columbia,-77.11975899999999,38.934343,11111
12,Florida,-81.81169299999999,24.568744999999996,12111
12,Florida,-81.751266,24.653516999999997,12111
12,Florida,-81.672338,24.699514,12111
12,Florida,-81.584599,24.736696,12111
12,Florida,-81.571151,24.756353999999998,12111
12,Florida,-81.44351,24.813364,12111
12,Florida,-81.305054,24.755184999999997,12111
12,Florida,-81.24323199999998,24.673997999999997,12111
12,Florida,-81.342192,24.637774,12111
12,Florida,-81.401889,24.623544,12111
12,Florida,-81.44391499999999,24.642677,12111
12,Florida,-81.517404,24.621239,12111
12,Florida,-81.595334,24.593107,12111
12,Florida,-81.685243,24.558675999999995,12111
12,Florida,-81.812536,24.545469,12111
12,Florida,-81.81169299999999,24.568744999999996,12111
12,Florida,-82.01490999999999,24.543070999999998,12121
12,Florida,-81.983908,24.580681999999996,12121
12,Florida,-81.86871099999999,24.58412,12121
12,Florida,-81.918855,24.498130999999994,12121
12,Florida,-82.02809099999999,24.498715999999995,12121
12,Florida,-82.01490999999999,24.543070999999998,12121
12,Florida,-82.188031,24.574699,12131
12,Florida,-82.144099,24.622481,12131
12,Florida,-82.086643,24.590071,12131
12,Florida,-82.100757,24.533287999999995,12131
12,Florida,-82.17945399999999,24.52947,12131
12,Florida,-82.188031,24.574699,12131
12,Florida,-87.592064,30.951459999999997,12141
12,Florida,-87.59893699999999,30.997422,12141
12,Florida,-87.5988289462621,30.997422176905296,12141
12,Florida,-87.519533,30.997552,12141
12,Florida,-87.42579099999999,30.998057999999997,12141
12,Florida,-87.31220599999999,30.998403999999997,12141
12,Florida,-87.16308069276559,30.999024183877598,12141
12,Florida,-87.162644,30.999025999999994,12141
12,Florida,-86.92785099999999,30.997677999999997,12141
12,Florida,-86.83197899999999,30.997353999999998,12141
12,Florida,-86.7856919760059,30.9969829935168,12141
12,Florida,-86.68824096424609,30.996201890001494,12141
12,Florida,-86.56349399999999,30.995201999999995,12141
12,Florida,-86.3886446620004,30.994528215275196,12141
12,Florida,-86.36497399999999,30.994436999999998,12141
12,Florida,-86.1872480489813,30.9940667234622,12141
12,Florida,-86.0350381049506,30.9937496073023,12141
12,Florida,-85.893632,30.993454999999997,12141
12,Florida,-85.749715,30.995282,12141
12,Florida,-85.57949757633828,30.997028748410898,12141
12,Florida,-85.4980015850895,30.997865049361398,12141
12,Florida,-85.48829828893909,30.997964623287295,12141
12,Florida,-85.33331899999999,30.999554999999994,12141
12,Florida,-85.14595899999999,31.000692999999995,12141
12,Florida,-85.031285,31.000646999999997,12141
12,Florida,-85.00249899999999,31.000681999999998,12141
12,Florida,-85.006062,30.977038999999994,12141
12,Florida,-84.983757,30.936983999999995,12141
